row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
5119,4178,1,P018134,\(\vec{p}\) and \(\vec{q}\) are position vectors of two points \(P\) and \(Q\). The position vector of a point which divides \(PQ\) internally in the ratio \(2:5\) is \(\frac{\vec{p}+\vec{q}}{7}\) \(\frac{5\vec{p}+2\vec{q}}{7}\) \(\frac{2\vec{p}+5\vec{q}}{7}\) \(\frac{\vec{p}-\vec{q}}{7}\),MTH-12-HSC-07-00,final,P022001,"If \(\vec p\) and \(\vec q\) are the position vectors of two points \(P\) and \(Q\), then the position vector of a point which divides \(PQ\) internally in the ratio \(2 :5\) is \(\frac{\vec{p}+\vec{q}}{7}\) \(\frac{5\vec{p}+2\vec{q}}{7}\) \(\frac{2\vec{p}+5\vec{q}}{7}\) \(\frac{\vec{p}-\vec{q}}{7}\)",MTH-11-CBS-12-00,final
5121,4180,1,P018136,"If the position vectors of the points \(A\) and \(B\) are \(\hat{i}+3\hat{j}-\hat{k}\) and \(3\hat{i}-\hat{j}-3\hat{k},\) then what will be the position vector of the mid point of \(AB\) ? \(\hat{i}+2\hat{j}-\hat{k}\) \(2\hat{i}+\hat{j}-2\hat{k}\) \(2\hat{i}+\hat{j}-\hat{k}\) \(\hat{i}+\hat{j}-2\hat{k}\)",MTH-12-HSC-07-00,final,P022006,"If the position vectors of the points \(A\) and \(B\) are \(\hat i+3\hat j-\hat k\) and \(3\hat i-\hat j-3\hat k\), then what will be the position vector of the mid point of \(AB\) \(\hat i+2\hat j-\hat k\) \(2\hat i+\hat j-2\hat k\) \(2\hat i+\hat j-\hat k\) \(\hat i+\hat j-2\hat k\)",MTH-11-CBS-12-00,final
5122,4181,1,P018137,Position vector of a point which divides line joining points \(A\) and \(B\) whose position vectors are \(2\hat{i}+\hat{j}-\hat{k}\) and \(\hat{i}-\hat{j}+2\hat{k}\) externally in the ratio \(5:2\) is \(\frac{1}{3}\left(\hat{i}-7\hat{j}+12\hat{k}\right)\) \(\frac{1}{3}\left(\hat{i}+7\hat{j}-12\hat{k}\right)\) \(\hat{i}-7\hat{j}+12\hat{k}\) \(\hat{i}+7\hat{j}-12\hat{k}\),MTH-12-HSC-07-00,final,P022007,Position vector of a point which divides line joining points \(A\) and \(B\) whose position vectors are \(2\hat i+\hat j-\hat k\) and \(\hat i-\hat j+2\hat k\) externally in the ratio \(5 :2\) is \(\frac{1}{3}\left(\hat{i}-7\hat{j}+12\hat{k}\right)\) \(\frac{1}{3}\left(\hat{i}+7\hat{j}-12\hat{k}\right)\) \(\hat{i}-7\hat{j}+12\hat{k}\) \(\hat{i}+7\hat{j}-12\hat{k}\),MTH-11-CBS-12-00,final
5123,4182,1,P018141,"If \(P\equiv\left(2,-1,4\right),Q\equiv\left(3,2,1\right)\) then the co-ordinates of the point which divides \(PQ\) externally in the ratio \(2:1\) are \(\left(4,5,2\right)\) \(\left(-4,5,-2\right)\) \(\left(-4,-5,2\right)\) \(\left(4,5,-2\right)\)",MTH-12-HSC-07-00,final,P022008,"If \(P\equiv\left(2,-1,4\right),Q\equiv\left(3,2,1\right)\) then the co-ordinates of the point which divides \(PQ\) externally in the ratio \(2 :1\) are \(\left(4,5,2\right)\) \(\left(-4,5,-2\right)\) \(\left(-4,-5,2\right)\) \(\left(4,5,-2\right)\)",MTH-11-CBS-12-00,final
5126,4185,1,P018152,"If \(A\left(a,2,2\right),B\left(a,b,1\right)\) and \(C\left(1,2,-2\right)\) are the vertices of triangle \(ABC\) and \(G(2,1,c)\) is its centroid, then values of \(a,b\) and \(c\) are \(a=\frac{1}{2},b=1,c=1\) \(a=\frac{5}{2},b=-1,c=\frac{1}{3}\) \(a=-1,b=1,c=\frac{3}{2}\) \(a=\frac{1}{2},b=\frac{1}{2},c=-1\)",MTH-12-HSC-07-00,final,P022011,"If \(A(a,2,2),B(a,b,1)\) and \(C(1,2,-2)\) are the vertices of triangle \(ABC\) and \(G(2,1,c)\) is its centroid, then values of '\(a\)', '\(b\)' and '\(c\)' are \(a=\frac{1}{2},b=1,c=1\) \(a=\frac{5}{2},b=-1,c=\frac{1}{3}\) \(a=-1,b=1,c=\frac{3}{2}\) \(a=\frac{1}{2},b=\frac{1}{2},c=-1\)",MTH-11-CBS-12-00,final
4215,4186,1,P023643,"The distance of point \(P\left(3,4,5\right)\) from the \(YZ\)-plane is \(3\) units \(4\) units \(5\) units \(6\) units",MTH-11-CBS-12-00,final,P022012,"The distance of a point \(P(3,4,5)\) from the \(YZ\)-plane is \(3\) units \(4\) units \(5\) units \(6\) units",MTH-11-CBS-12-00,final
4216,4187,1,P023644,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-11-CBS-12-00,draft,P022013,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-11-CBS-12-00,final
5199,4187,1,P045649,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-12-HSC-09-00,final,P022013,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-11-CBS-12-00,final
4217,4189,1,P023645,"If the distance between the points \(\left(a,0,1\right)\) and \(\left(0,1,2\right)\) is \(\sqrt{27}\), then the value of \(a\) is \(5\) \(\pm 5\) \(-5\) None of these",MTH-11-CBS-12-00,draft,P022015,"If the distance between the points \((a,0,1)\) and \((0,1,2)\) is \(\sqrt{27}\), then the value of \(a\) is \(5\) \(\pm 5\) \(-5\) None of these",MTH-11-CBS-12-00,final
4218,4190,1,P023646,\(X\)-axis is the intersection of two planes \(XY\) and \(XZ\) \(YZ\) and \(ZX\) \(XY\) and \(YZ\) None of these,MTH-11-CBS-12-00,draft,P022016,\(X\)-axis is the intersection of two planes \(XY\) and \(XZ\) \(YZ\) and \(ZX\) \(XY\) and \(YZ\) None of these,MTH-11-CBS-12-00,final
4219,4192,1,P023647,"The point \(\left(-2,-3,-4\right)\) lies in the first octant seventh octant second octant eight octant",MTH-11-CBS-12-00,final,P022018,"The point \((-2,-3,-4)\) lies in the first octant seventh octant second octant eight octant",MTH-11-CBS-12-00,final
5670,4194,1,P045424,"The locus of a point for which \(y=0\) and \(z=0\), is equation of \(X\)-axis equation of \(Y\)-axis equation of \(Z\)-axis None of these",MTH-11-HSC-05-00,final,P022020,"The locus of a point for which \(y=0\) and \(z=0\), is equation of \(X\)-axis equation of \(Y\)-axis equation of \(Z\)-axis None of these",MTH-11-CBS-12-00,final
5671,4195,1,P045425,The locus of a point for which \(x=0\) is \(XY\)-plane \(YZ\)-plane \(ZX\)-plane None of these,MTH-11-HSC-05-00,final,P022021,The locus of a point for which \(x=0\) is \(XY\)-plane \(YZ\)-plane \(ZX\)-plane None of these,MTH-11-CBS-12-00,draft
5199,4216,1,P045649,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-12-HSC-09-00,final,P023644,"What is the length of foot of perpendicular drawn from the point \(P(3,4,5)\) on \(Y\)-axis? \(\sqrt{41}\) \(\sqrt{34}\) \(5\) None of these",MTH-11-CBS-12-00,draft
6057,4243,1,P045650,Differentiation of the function \(\sqrt{ax+b}\)  with respect to \(x\) by first principles gives \(\frac{a}{2\sqrt{ax+b}}\) \(\frac{1}{2\sqrt{ax+b}}\) \(\frac{2a}{\sqrt{ax+b}}\) \(\frac{\left(ax+b\right)}{2}\),MTH-11-HSC-19-00,final,P012462,Differentiation of the function \(\sqrt{ax+b}\)  with respect to \(x\) by first principles gives \(\frac{a}{2\sqrt{ax+b}}\) \(\frac{1}{2\sqrt{ax+b}}\) \(\frac{2a}{\sqrt{ax+b}}\) \(\frac{\left(ax+b\right)}{2}\),MTH-11-CBS-13-00,final
6053,4245,1,P023071,Differentiation of the function \(x^2+\sin x+\frac{1}{x^2}\)  with respect to \(x\) gives \(2x-\cos x-\frac{2}{x^3}\) \(2x+\cos x+\frac{2}{x^3}\) \(2x+\cos x-\frac{2}{x^3}\) \(\cos x+2\left(1-\frac{1}{x^3}\right)\),MTH-11-HSC-19-00,final,P012464,Differentiation of the function \(x^2+\sin x+\frac{1}{x^2}\)  with respect to \(x\) gives \(2x-\cos x-\frac{2}{x^3}\) \(2x+\cos x+\frac{2}{x^3}\) \(2x+\cos x-\frac{2}{x^3}\) \(\cos x+2\left(1-\frac{1}{x^3}\right)\),MTH-11-CBS-13-00,final
6056,4268,1,P023074,If \(f\left(x\right)=e^{\sqrt{3}x}\sin\left(x+\frac{\pi}{3}\right)\) then \(f'\left(0\right)\) is equal to \(\frac{\pi}{6}\) \(\frac{\pi}{3}\) \(1\) \(2\),MTH-11-HSC-19-00,final,P022270,If \(f\left(x\right)=e^{\sqrt{3}x}\sin\left(x+\frac{\pi}{3}\right)\) then \(f'\left(0\right)\) is equal to \(\frac{\pi}{6}\) \(\frac{\pi}{3}\) \(1\) \(2\),MTH-11-CBS-13-00,final
6055,4271,1,P023073,If \(y=\sec\left(x\cdot e^x\right)\) then \(\frac{dy}{dx}\) at \(x=0\) is \(0\) \(1\) \(-1\) \(2\),MTH-11-HSC-19-00,final,P022277,If \(y=\sec\left(x\cdot e^x\right)\) then \(\frac{dy}{dx}\) at \(x=0\) is \(0\) \(1\) \(-1\) \(2\),MTH-11-CBS-13-00,final
4995,4287,1,P040839,"The contrapositive of ""If two triangles are identical, then these are similar"" is : If two triangles are not similar, then these are not identical. If two triangles are not identical, then these are not similar. If two triangles are not identical, then these are similar. If two triangles are not similar, then these are identical.",MTH-12-HSC-01-00,final,P013173,"The contrapositive of ""If two triangles are identical, then these are similar"" is : If two triangles are not similar, then these are not identical. If two triangles are not identical, then these are not similar. If two triangles are not identical, then these are similar. If two triangles are not similar, then these are identical.",MTH-11-CBS-14-00,final
4313,4288,1,P021279,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is \(2\) is not prime and \(3\) is odd. If \(2\) is not prime then \(3\) is odd If \(2\) is not prime then \(3\) is not odd \(2\) is prime and \(3\) is not odd",MTH-11-CBS-14-00,draft,P013179,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is If \(2\) is not prime, then \(3\) is not odd. \(2\) is prime and \(3\) is not odd. \(2\) is not prime and \(3\) is odd. If \(2\) is not prime, then \(3\) is odd.",MTH-11-CBS-14-00,final
4988,4288,1,P038697,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is \(2\) is not prime and \(3\) is odd. If \(2\) is not prime then \(3\) is odd. If \(2\) is not prime then \(3\) is not odd. \(2\) is prime and \(3\) is not odd.",MTH-12-HSC-01-00,final,P013179,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is If \(2\) is not prime, then \(3\) is not odd. \(2\) is prime and \(3\) is not odd. \(2\) is not prime and \(3\) is odd. If \(2\) is not prime, then \(3\) is odd.",MTH-11-CBS-14-00,final
4992,4289,1,P038923,"All the students are not bad. \(\forall x,  p\left(x\right)\) \(\forall x\sim p\left(x\right)\) \(\exists x,  p\left(x\right)\) \(\exists x,  p\left(x\right)\)",MTH-12-HSC-01-00,final,P018293,"All the students are not bad. \(\forall x,  p\left(x\right)\) \(\forall x\sim p\left(x\right)\) \(\exists x,  p\left(x\right)\) \(\exists x,  p\left(x\right)\)",MTH-11-CBS-14-00,final
5001,4290,1,P043961,"If \(p:5\) is an even integer and \(q:\sqrt{3}\) is irrational, the truth-values of the compound propositions \(p\vee q,p\wedge q\) and \(p\vee q\to p\wedge q\) are, respectively \(T,T,T\) \(T,F,T\) \(T,F,F\) \(F,T,T\)",MTH-12-HSC-01-00,final,P021247,"If \(p:5\) is an even integer and \(q:\sqrt{3}\) is irrational, the truth-values of the compound propositions \(p\vee q,p\wedge q\) and \(p\vee q\to p\wedge q\) are, respectively \(T,T,T\) \(T,F,T\) \(T,F,F\) \(F,T,T\)",MTH-11-CBS-14-00,final
4997,4292,1,P040845,"The negation of the proposition ""It is cloudy or it is raining"" It is cloudy and it is raining It is cloudy and it is not raining It is not cloudy and it is not raining It is not cloudy and it is raining.",MTH-12-HSC-01-00,final,P021250,"The negation of the proposition ""It is cloudy or it is raining"" It is cloudy and it is raining It is cloudy and it is not raining It is not cloudy and it is not raining It is not cloudy and it is raining.",MTH-11-CBS-14-00,final
5000,4293,1,P043958,"It is not true that ""roses are red implies violets are blue"". The simplified form of this statement is Roses are red and violets are blue Roses are not red and violets are blue Roses are red and violets are not blue Roses are not red or violets are blue.",MTH-12-HSC-01-00,final,P021251,"It is not true that ""roses are red implies violets are blue"". The simplified form of this statement is Roses are red and violets are blue Roses are not red and violets are blue Roses are red and violets are not blue Roses are not red or violets are blue.",MTH-11-CBS-14-00,final
4981,4296,1,P038689,"The inverse of the proposition 'If I study well, then I will pass the examination' is If I pass the examination, then I study well. If I do not pass the examination, then I do not study well. If I do not study well, then I do not pass the examination. If I do not pass the examination then I would not have studied well.",MTH-12-HSC-01-00,final,P021257,"The inverse of the proposition 'If I study well, then I will pass the examination' is If I pass the examination, then I study well. If I do not pass the examination, then I do not study well. If I do not study well, then I do not pass the examination. If I do not pass the examination then I would not have studied well.",MTH-11-CBS-14-00,final
4982,4297,1,P038690,"The converse of the proposition 'If an integer is greater than \(30\), then it is greater than \(10\)'. If an integer is greater than \(10\), then it is greater than \(30\). If an integer is not greater than \(10\), then it is not greater than \(30\) If an integer is not greater than \(30\), then it is not greater than \(10\) If an integer is greater than \(30\), then it is less than \(10\).",MTH-12-HSC-01-00,final,P021258,"The converse of the proposition 'If an integer is greater than \(30\), then it is greater than \(10\)'. If an integer is greater than \(10\), then it is greater than \(30\). If an integer is not greater than \(10\), then it is not greater than \(30\) If an integer is not greater than \(30\), then it is not greater than \(10\) If an integer is greater than \(30\), then it is less than \(10\).",MTH-11-CBS-14-00,final
4996,4298,1,P040840,"The contrapositive of the statement, if \(x^2-3x+2=0,\) then \(x=1\) or \(x=2\) is If \(x^2-3x+2\ne0\), then \(x\ne 1\) or \(x\ne 2\) If \(x=1\) or \(x=2\) then \(x^2-3x+2=0\) If \(x\ne 1\) or \(x\ne 2\), then \(x^2-3x+2\ne 0\) If \(x\ne 1\) and \(x\ne 2\), then \(x^2-3x+2\ne 0\)",MTH-12-HSC-01-00,final,P021260,"The contrapositive of the statement. If \(x^2-3x+2=0,\) then \(x=1\) or \(x=2\) is If \(x^2-3x+2\ne0\), then \(x\ne 1\) or \(x\ne 2\) If \(x=1\) or \(x=2\) then \(x^2-3x+2=0\) If \(x\ne 1\) or \(x\ne 2\), then \(x^2-3x+2\ne 0\) If \(x\ne 1\) and \(x\ne 2\), then \(x^2-3x+2\ne 0\).",MTH-11-CBS-14-00,final
4999,4301,1,P043797,Which of the following is a statement ? \(x+5=6\) \(x^2+5x+6=0\) \(10\) has four prime factors \(x^3-x^2+x-1=0\),MTH-12-HSC-01-00,final,P021264,Which of the following is a statement ? \(x+5=6\) \(x^2+5x+6=0\) \(10\) has four prime factors \(x^3-x^2+x-1=0\),MTH-11-CBS-14-00,final
4983,4306,1,P038692,"Which of the following is not logically equivalent to the proposition :""A real number is either rational or irrational"". If a number is neither rational nor irrational then it is not real. If a number is not a rational or not an irrational, then it is not real. If a number is not real, then it is neither rational nor irrational. If a number is real, then it is rational or irrational.",MTH-12-HSC-01-00,final,P021270,"Which of the following is not logically equivalent to the proposition :""A real number is either rational or irrational"". If a number is neither rational nor irrational then it is not real. If a number is not a rational or not an irrational, then it is not real. If a number is not real, then it is neither rational nor irrational. If a number is real, then it is rational or irrational.",MTH-11-CBS-14-00,draft
4984,4308,0.999999943,P038693,"If \(p:\) Anju is honest, \(q:\) work hard, \(r:\) will pass, then the statement,""Anju will pass if and only if she works hard and honest"", is written symbolically as : \(\sim p\wedge q\wedge r\) \(p\wedge\sim q\wedge r\) \(\left(p\wedge q\right)\Leftrightarrow r\) None of these",MTH-12-HSC-01-00,final,P021273,"If \(p:\) Anju is honest, \(q:\) work hard, \(r:\) will pass, then the statement,""Anju will pass if and only if she works hard and honest"", is written is symbols as : \(\sim p\wedge q\wedge r\) \(p\wedge\sim q\wedge r\) \(\left(p\wedge q\right)\Leftrightarrow r\) None of these",MTH-11-CBS-14-00,draft
4985,4309,1,P038694,\(\sim p\wedge q\) is logically equivalent to \(p\to q\) \(q\to p\) \(\sim\left(p\to q\right)\) \(\sim\left(q\to p\right)\),MTH-12-HSC-01-00,final,P021274,\(\sim p\wedge q\) is logically equivalent to \(p\to q\) \(q\to p\) \(\sim\left(p\to q\right)\) \(\sim\left(q\to p\right)\),MTH-11-CBS-14-00,final
4986,4311,1,P038695,Which one of the following is not a proposition ? \(2^2+3^2=5^2\) \(2\) is an even prime If \(a^2=b^2\) then \(a=\pm b\) Wish you happy birthday,MTH-12-HSC-01-00,final,P021277,Which one of the following is not a proposition ? \(2^2+3^2=5^2\) \(2\) is an even prime If \(a^2=b^2\) then \(a=\pm b\) Wish you happy birthday,MTH-11-CBS-14-00,draft
4987,4312,1,P038696,"If \(\left(p\wedge\sim r\right)\to\left(\sim p\vee q\right)\) is false, then the truth values of \(p,q\) and \(r\) are respectively \(T,F\) and \(T\) \(F,T\) and \(T\) \(F,F\) and \(T\) \(T,F\) and \(F\)",MTH-12-HSC-01-00,final,P021278,"If \(\left(p\wedge\sim r\right)\to\left(\sim p\vee q\right)\) is false, then the truth values of \(p,q\) and \(r\) are respectively \(T,F\) and \(T\) \(F,T\) and \(T\) \(F,F\) and \(T\) \(T,F\) and \(F\)",MTH-11-CBS-14-00,final
4988,4313,1,P038697,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is \(2\) is not prime and \(3\) is odd. If \(2\) is not prime then \(3\) is odd. If \(2\) is not prime then \(3\) is not odd. \(2\) is prime and \(3\) is not odd.",MTH-12-HSC-01-00,final,P021279,"The negation of the proposition ""If \(2\) is prime, then \(3\) is odd"" is \(2\) is not prime and \(3\) is odd. If \(2\) is not prime then \(3\) is odd If \(2\) is not prime then \(3\) is not odd \(2\) is prime and \(3\) is not odd",MTH-11-CBS-14-00,draft
4329,4327,1,P019860,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2,\:4,\:10,\:12,\:14\:\). Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,final,P018296,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2, 4, 10, 12, 14.\)Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,final
4338,4327,1,P021295,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2,4,10,12,14\). Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,draft,P018296,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2, 4, 10, 12, 14.\)Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,final
4338,4329,1,P021295,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2,4,10,12,14\). Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,draft,P019860,"The mean and variance of \(7\) observations are \(8\) and \(16\) respectively. If five of the observations are \(2,\:4,\:10,\:12,\:14\:\). Find the remaining two observations. \(4\) and \(8\) \(6\) and \(8\) \(7\) and \(9\) \(10\) and \(4\)",MTH-11-CBS-15-00,final
4540,4434,1,P030827,"If \(x=5^{\frac{1}{3}}+2\) , then value of \(x^3-6x^2+12x-10\)  is \(1\) \(-2\) \(-1\) \(3\)",MTH-10-CBS-99-00,final,P055496,"If \(x=\left(5\right)^{\frac{1}{3}}+2\), then value of \(x^3-6x^2+12x-10\) is \(1\) \(-2\) \(-1\) \(3\)",MTH-10-CBS-02-99,final
6791,4514,1,P012712,"If  \(a : b = 3 : 4 , b : c = 7 : 9 , c : d = 5 : 7 ,\) then  \(a : d\)  is \(5 : 12\) \(7 : 12\) \(5 : 7\) \(7 : 5\)",MTH-8-CBS-08-00,final,P012713,"If  \(a : b = 3 : 4 , b : c = 7 : 9 , c : d = 5 : 7 ,\) then  \(a : d\)  is \(5 : 12\) \(7 : 12\) \(5 : 7\) \(7 : 5\)",MTH-10-CBS-99-00,final
4555,4539,1,P013698,"If the roots of the quadratic equation \(ax^2 + bx+c=0\) are \(\sin \alpha\) and \(\cos \alpha \), then \(a^2+b^2=c^2\) \(a^2-2bc=b^2\) \(b^2 +2ac=a^2 \) \(b^2 -2ac=a^2 \)",MTH-10-CBS-04-00,final,P030822,"If the roots of the quadratic equation \(ax^2+bx+c=0\)  are \(\sin\:⁡ \alpha\)  and \(\cos\:⁡\alpha\) , then \(a^2+b^2=c^2\) \(a^2-2bc=b^2\) \(b^2+2ac=a^2\) \(b^2-2ac=a^2\)",MTH-10-CBS-99-00,final
4691,4541,1,P027974,"Triangle \(R′S′T′\)  shown on the coordinate grid below is moved \(3\)  units to the right and \(4\)  units up to obtain triangle \(RST\). Find the coordinates of point \(R\)  after the translation. \((6,6)\) \((5,7)\) \((–2,0)\) \((–1,–1)\)",MTH-10-CBS-07-00,final,P030839,"Triangle \(R'S'T'\)  shown on the coordinate grid below is moved \(3\)  units to the right and \(4\)  units up to obtain triangle \(RST\) . Find the coordinates of point \(R\)  after the translation. \(\left(6,6\right)\) \(\left(5,7\right)\) \(\left(-2,0\right)\) \(\left(-1,7\right)\)",MTH-10-CBS-99-00,final
4564,4552,1,P041828,"\(ax^2+bx+c=0,a&gt;0,b=0,c&gt;0\) has: two equal roots one real root two distinct real roots no real roots",MTH-10-CBS-04-00,final,P013694,"\(ax^2+bx+c=0, a&gt;0, b=0, c&gt;0\) has:  two equal roots one real root two distinct real roots no real roots",MTH-10-CBS-04-00,final
